MC,,1,"In product/service management, a major disadvantage of rapid technological changes is the",4,increase in customer satisfaction and profitability.,number of new products entering the market.,increase of customer product awareness.,rate at which existing products become obsolete.
MC,,1,Which of the following is a technique that many businesses use to identify product opportunities:,3,Evaluating a prototype,Testing the market,Observing the competition,Developing a brand
MC,,1,The primary goal during the brainstorming process is to,1,come up with as many ideas as possible.,analyze each idea as it is presented.,rate each idea in relation to one another.,come up with a set number of ideas within a certain time.
MC,,1,Which federal agency has the responsibility for inspecting meat that is shipped across state lines?,1,U.S. Department of Agriculture,U.S. Department of Commerce,Federal Trade Commission,Interstate Commerce Commission
MC,,1,A group of related products is called a product,2,item.,line.,mix.,expansion.
MC,,1,Which of the following situations is an example of product bundling:,1,Buy item Y and receive service W free for six months.,Buy item Z and receive a $50 manufacturer's rebate.,Buy product X and receive a $15 discount if it is paid within 10 days.,Buy service M and receive a coupon to use for future purchases.
MC,,1,"The following statement appears on a company's website: ""Unlike our competitors, Naturally Yours Cosmetics uses organically-grown ingredients in its facial scrubs and lotions."" What strategy is the company using to position its line of skin-care items?",4,Product reliability,Price,Customization,Unique attributes
MC,,1,One reason that a brand name should be adaptable is so that the business can,2,change the brand name as often as necessary.,use the brand name in multinational marketing.,use the brand name in packaging and advertising.,make its products look like other similar products.
MC,,1,"Employee interactions, websites, and advertisements are all examples of",2,corporate brands.,touch points.,logos.,distributor brands.
MC,,1,"Many of the town's residents have heard that this coming summer is predicted to be the hottest summer ever. As a result of hearing this, Tim, the owner of an appliance store, decided to do more advertising for air conditioners. Which of the following external factors has affected Tim and his business:",3,Technology,Legal and political factors,Demand,Cultural and social trends
MC,,1,A promotion that makes false or exaggerated claims about a product is considered to be,2,stereotypical.,deceptive.,offensive.,manipulative.
MC,,1,"Technological advancements in computer software have made it possible for media planners to calculate reach, frequency, and __________ of their placements more quickly.",3,promotional mix,attention value,cost efficiency,audience fluency
MC,,1,"To qualify as a specialty medium, an item must be",4,delivered through the postal service.,sold to a prospective customer.,used for decorative purposes only.,imprinted with the business's name/logo.
MC,,1,Which of the following is an example of direct advertising:,4,A retailer conducts a telephone survey to determine its customers' satisfaction with its services.,A hotel chain develops an advertising campaign that includes television spots and billboards.,A soft drink company places an advertisement on television during a major sporting event.,An apparel company mails its latest catalog to customers who have ordered items within a year.
MC,,1,"The reason for using certain communications channels, such as coupons, in sales promotion is to",4,advertise a new product.,create long-term demand.,persuade customers to remain loyal.,generate an immediate response.
MC,,1,In what communications channels are holding press conferences and giving interviews used?,4,Target marketing,Corporate management,Personal selling,Public relations
MC,,1,One way that salespeople develop and maintain positive relationships with customers is by providing excellent,2,sales management.,customer service.,opportunities.,demonstrations.
MC,,1,A selling activity that helps salespeople to make sales is,4,available credit.,quality repair.,referrals.,preparation.
MC,,1,What type of law prevents salespeople from one company from interfering with their competition's activities?,4,Warranty liability,Product safety,Consumer credit,Unfair trade
MC,,1,Information about new or unusual uses for a product can often be obtained easily from,2,factory visits.,customers.,inventors.,the product manual.
MC,,1,"When a customer buying an appliance, piece of electronics, or vehicle asks questions about repairs, the salesperson should explain features and benefits relating to its",1,service and warranty.,popularity.,history.,appearance and style.
MC,,1,A human resources manager sets up a computerized system for maintaining employee records. What type of resource is the manager using?,1,Material,Financial,Human,Natural
