MC,,1,"You are a hotel event planner in charge of a business conference. One of your guest speakers calls you to explain he is running late and will miss the pre-conference dinner. Instead, he explains, he is going to get something fast to eat on the way to the hotel. He still plans to arrive in time for his scheduled presentation, though. Which of the following would be the best thing for you to do to assist him:",2,Ask the staff to keep his entrée warm so he can eat when he arrives.,Ask a valet to help him with parking and luggage when he arrives.,Cancel his presentation and let attendees know that he won't be there.,Arrange for a video conference call in case he is late for his presentation.
MC,,1,Which of the following is an example of using social media to enhance a customer's post-sale experience:,4,Offering discounts for first-time customers,Posting about the release of a product line,Obtaining new followers that could make a purchase,Responding to negative and positive online reviews
MC,,1,Paul's Pizza had to close its doors because management couldn't find enough employees. Paul's Pizza company was experiencing a shortage of,2,natural resources.,human resources.,capital goods.,economic wants.
MC,,1,"A gas station sells close to the same amount of gas every month, even if the price of gasoline goes up or down. This is because demand for gasoline is",4,inessential.,elastic.,discretionary.,inelastic.
MC,,1,A luxury spa has experienced decreased sales. The owner believes the reason is a rise in unemployment in the area. What external environmental factor does this represent?,1,Economic,Sociocultural,Technological,Governmental
MC,,1,"When Marlon buys a new oven for his bakery, he receives a three-year warranty from the oven company. If the oven breaks or has any problems within three years, the company promises to repair or replace it free of charge. This is an example of ___________ business risk.",2,avoiding,transferring,preventing/controlling,retaining
MC,,1,Which of the following is a true statement regarding hyperinflation's effect on businesses:,3,Hyperinflation raises the value of the products a business exports.,"Hyperinflation lowers interest rates, making business expansion easier.",Hyperinflation makes running a business more difficult and unpredictable.,Hyperinflation is good for businesses because prices go up.
MC,,1,"Apple produces its MacBook computers in China. In calculating GDP, these computers would be part of",3,the GDP for the U.S.,community revitalization.,the GDP for China.,government purchases.
MC,,1,Avoiding the use of slang falls under which guideline for dealing effectively with people from different cultures?,3,Expect differences to arise.,Show respect.,Strive to communicate clearly.,Be patient.
MC,,1,"Despite being very busy, a server at a restaurant kept his pace steady, his head up, and smiled at each diner with whom he made eye contact. This server was demonstrating interest and enthusiasm for the job through",1,body language.,personality.,boredom.,verbal communication.
MC,,1,"Dion sometimes says he's sick when he actually just doesn't want to go to work. He convinces himself that what he's doing is okay by saying, ""Everyone else is doing it, and my boss will never know."" Dion is",4,acting with integrity.,behaving ethically.,being accountable.,making excuses.
MC,,1,What is often a positive result of accepting responsibility for a poor decision?,2,You control others' opinions.,You gain others' respect.,You demonstrate self-importance.,You reinforce skeptical attitudes.
MC,,1,Siobhan always treats others the way that she'd like to be treated. She is building trust by,4,taking responsibility for her mistakes.,keeping her promises.,communicating often and openly.,being fair.
MC,,1,"If a person knows that s/he will not be punished for unethical behavior, his/her ethical dilemma could be motivated by",2,pressure from others.,a lack of consequences.,the desire to prove her/himself.,bad role models.
MC,,1,"Practicing effective listening skills is courteous, and it benefits you by",2,giving you time to plan your schedule.,encouraging the speaker to give you all the facts.,helping you maintain control of the conversation.,demonstrating your command of body language.
MC,,1,"When Kaitlin walked into the office's conference room, she saw a coworker speaking on the telephone. To respect her coworker's privacy, Kaitlin should",2,stand quietly until her coworker notices her.,leave the room immediately and shut the door.,cough loudly to let her coworker know that she is in the room.,shut the door and wait quietly in the room until the phone call is over.
MC,,1,Which of the following situations most likely requires confidentiality:,2,A coworker asks you to tell him how a meeting went.,You overhear a coworker discussing her salary.,A manager wants to recognize an employee's performance.,You see a coworker's personal social media post.
MC,,1,"When confronting a conflict, it's important to",3,avoid apologizing.,focus on your overall feelings about the other person.,ask for feedback and listen.,use “you” statements whenever possible.
MC,,1,"Kaya is in charge of planning an upcoming fundraiser for an animal shelter. She needs to make posters, call donors, and set up the venue in a week's time. With the help of other volunteers, Kaya is able to delegate tasks, use time well, and accomplish everything in time for the event. Which benefit of teamwork does this scenario describe most accurately?",2,Accountability,Efficiency,Innovation,Social contact
MC,,1,Andrea grew up near the mountains and loves to ski. Her coworker Stephen grew up near the beach and enjoys surfing. Which of the following differences between Stephen and Andrea is being illustrated in this example:,1,Geographic origin,Race,Language usage,Age
MC,,1,"Cornell wants to start his own business, but he isn't exactly sure what product or service he wants to pursue at the moment. The first step of the entrepreneurial process that Cornell should focus on is",1,idea generation.,a feasibility study.,illumination.,verification.
MC,,1,"Matthew received a loan for $20,000 from a financial institution to help him pay for his college education. The loan helped him cover the cost of his tuition while he was in school, and when he graduates, he will repay the financial institution. This is an example of which form of financial exchange?",1,Credit,Cash,Debit,Bitcoin
MC,,1,Under which of the following circumstances is a cosigner held legally responsible for paying the balance owed on a bank loan:,1,The borrower defaults on the loan.,The lender defaults on the loan.,The borrower's interest rate increases.,The lender's interest rate increases.
MC,,1,What are you doing when you compare your bank statement with your checkbook register?,4,Endorsing your paycheck,Managing your mutual funds,Reviewing your credit card balances,Reconciling your checking account
MC,,1,How can you be sure that your bank statement is error-free?,3,Pay only with cash rather than using credit cards.,Avoid using financial management software.,Reconcile the bank statement with your own records.,Balance your checkbook regularly.
MC,,1,Certificates of deposit and municipal bonds are types of,4,value stocks.,ownership securities.,commodities.,lending investments.
MC,,1,"Mariana works in the accounting department of a large company. Her boss is pressuring her not to record all of the company's revenue in the business's financial records. If she follows his instructions, the company will appear to have a smaller income and won't have to pay as much in taxes. He tells Mariana that this is a normal thing to do, but Mariana's pretty sure it's wrong. Is this practice legal?",1,No; this practice is known as underreporting.,Yes; this is a common business practice.,No; this practice is known as money laundering.,"Yes; if Mariana's boss requires her to do something, she should do it."
MC,,1,"Dwayne is working on an income statement for his business. When he finishes it, he's left with his business's “bottom line,” which represents the business's",1,net income.,operating expenses.,gross profit.,profit-and-loss statement.
MC,,1,What do businesses often develop to reduce the possibility of employees accepting payment from customers without recording the sale?,4,Break-even requirements,Credit card restrictions,Two-person teams,Internal control procedures
MC,,1,"A company's cash flow is $1,680,500, its current stock price is $45.50, and there are 570,000 shares outstanding. What is the company's price-to-cash-flow ratio? (Round all calculations to the nearest hundredth.)",4,43.21,29.48,36.93,15.42
MC,,1,A primary reason for developing an employee orientation program is to,1,help new employees learn about the company.,reduce the need for on-the-job training.,assign a mentor to help each experienced employee.,evaluate the employees' work performance.
MC,,1,What can happen when employees do not respect one another's lifestyles?,4,An increase in productivity,Language barriers,Generational misunderstandings,An uncomfortable work environment
MC,,1,Which of the following is an action that can help a business safeguard its reputation:,4,Implementing minimal touchpoints to connect with customers,Delivering products with unpredictable quality,Using high-pressure sales techniques,Fixing mistakes consistently and quickly
MC,,1,"Jake is a high school soccer player who is about to begin the fall season. While he is getting ready for his first practice, he realizes that his cleats from last year are too small and that he needs to buy a new pair. The soccer specialty store near Jake's house would consider Jake to be a member of its",1,target market.,market segment.,industrial market.,geographic segmentation.
MC,,1,"A well-known author and professor of literature wrote the following blog entry: “While some might find Margo Green's latest book entertaining, the plot is weak and unrealistic, and the characters lack depth and complexity.” This is an example of",4,data.,a fact.,a theory.,criticism.
MC,,1,"Cocoa Bean Coffee Café posts the following statement on its website: “Cocoa Bean Coffee Café does not share its customers' names, email addresses, and telephone numbers with others without obtaining customers' consent.” This is an example of a business exhibiting __________ behavior in relation to __________.",2,cautious; product promotion,ethical; information management,questionable; marketing research,judicious; production procedures
MC,,1,What is the primary function of the Random Access Memory (RAM) component of a computer?,2,Reads the computer code that provide visual effects,Serves as a temporary holding area for files and programs,Stores data and programs permanently,Enables the user to apply point-and-click commands
MC,,1,What presentation software function allows the user to move and change the order of existing slides?,1,Slide sorter,Transition,Promote paragraph,Note master
MC,,1,The Breckenridge Hotel installed a kiosk in its lobby that allows guests to check in and check out quickly without assistance from hotel staff members. This automated service benefits the hotel because it lowers,3,security needs.,maintenance problems.,labor costs.,billing errors.
MC,,1,"Determine the number of customers who live in the Northeast and purchased $50 or more worth of goods last month based on the following information compiled from a mail-order business's database: 3,000 total customers; 21% live in the Northwest, 28% live in the Southwest, 27% live in the Southeast, and the remainder live in the Northeast. Half of the customers in each area purchased $50 or more worth of goods last month.",2,350,360,330,390
MC,,1,Which of the following is a benefit that comes from tracking analytics:,1,Measuring the success of marketing campaigns,Preventing page bounces,Discovering new sales tactics,Saving money on web hosting costs
MC,,1,"Arthur's boss asked him to study his company's sales data from the previous five years to see if there were any trends. After his research, Arthur presented his findings to his boss along with his predictions for the future. This is an example of the process of",4,customer retention.,the selling process.,competitive analysis.,data mining.
MC,,1,A ski resort that is mining data from its database has detected an anomaly (a deviation from standard behavior) that occurred on a holiday weekend. Which of the following is most likely to be the anomaly:,4,Visitors to the website also viewed nearby holiday attractions.,"The resort was booked to full capacity, predominately by families.",Visitors to the website also viewed nearby hotels and restaurants.,Food service decreased when the resort was filled to capacity.
MC,,1,Trends indicate that a large segment of the population is between 60 and 70 years old. A hospitality/tourism business can act on this trend by,2,selling international vacation packages to recent college graduates.,developing tour products specifically designed to appeal to retirees.,offering discounted hotel rates for guests who have children under the age of five.,implementing a loyalty program for corporate business accounts.
MC,,1,"A resort recently added a state-of-the-art gym, a healthy dining option, and an on-staff personal trainer. These actions are examples of",4,becoming a globalized business.,dealing with economic impact.,avoiding regulatory penalties.,responding to guests' lifestyle trends.
MC,,1,A hotel's general manager tells the IT director that he wants to learn about recent technological changes in the industry. The IT director should,4,present analytical data.,make a recommendation presentation.,purchase new software.,write an exploratory report.
MC,,1,Hospitality businesses are developing strategies to accommodate niche markets. Skydivers are an example of a group in a growing segment called the _________ market.,4,geotourism,environmental,agritourism,adventure
MC,,1,A hotel guest gives the front desk clerk a credit card to guarantee payment for a room. The clerk uses a credit authorization service to,2,charge the cost of the entire stay with an additional $100 for room service.,determine if the guest has enough available credit to pay for the room.,make a reservation for the guest at the hotel restaurant.,create a voucher for the guest that includes the guest's information.
MC,,1,Businesses must learn to balance their ethical obligations with their,2,legal obligations.,desire for profit.,productivity requirements.,employees' schedules.
MC,,1,"Although your coworker Edward has always been a pessimistic person, his attitude has been very negative lately. He obviously has an extreme dislike for the new manager, and recently, his favorite topics of conversation have been guns and knives. Knowing all this, what should you do?",4,Accuse Edward of plotting violence during a staff meeting.,Say nothing because Edward will probably calm down soon.,Call the local sheriff or police chief to discuss Edward's mood.,Share this information with your supervisor or the HR department.
MC,,1,Businesses rely on projects because the business environment is,2,inflexible.,dynamic.,free from competition.,hard to understand.
MC,,1,What is the end result of identifying project resources?,3,Eliminating unforeseen problems,"Becoming a better, more cooperative team member",Gaining a clear understanding of what is needed,Becoming more independent
MC,,1,"Purchasing's ultimate goal and purpose is always to obtain the right goods and services from the right suppliers at the right price. To reach this goal, purchasing specialists must be sure to",1,locate backup sources of goods and services.,purchase as much as possible when goods are needed.,"get the best price from suppliers, even if it damages relationships.",select the supplier with the lowest bid.
MC,,1,Jack is measuring how well the purchasing department is performing against the department's budget. Jack is measuring the __________ of the department.,1,purchasing efficiency,purchasing functionality,supplier relationships,purchasing improvements
MC,,1,"A local hotel keeps a large supply of cleaning products, office supplies, and repair tools. These items are known as __________ inventory.",4,raw materials,finished goods,work-in-process,MRO
MC,,1,A price markup is the difference between how much it costs to make a product and,1,its selling price.,how much employees make.,what was estimated in the budget.,the company's gross profit.
MC,,1,"When Kara reviews an invoice from one of her suppliers, she notices an error in the discount amount for the order. Which of the following is the most appropriate action for Kara to take:",3,File a complaint with the supply company's president.,Pay the invoice now and notify the supplier about the problem later.,Contact the supplier to resolve the discrepancy.,Generate a new invoice with the corrected information.
MC,,1,Which of the following is a major financial benefit that a company can gain by collaborating with its supply chain members:,3,Good relationships with suppliers,Procurement history information,Volume discounts on supplies,Elimination of transportation costs
MC,,1,Which of the following is a good strategy for protecting digital customer data:,1,Limit installation of outside software programs,Use the same password for all accounts,Avoid backing up your work,Give employees equal access to customer information
MC,,1,It is important for hotel employees to wear disposable gloves when emptying trash containers to,2,prevent damage to the floors and furniture.,avoid direct contact with sharp objects and bacteria.,reduce the risk of inhaling dangerous fumes.,decrease the risk of security breaches.
MC,,1,Which of the following security measures is often found in lodging establishments:,4,Property management system,Radio frequency tags,Metal detectors,Electronic key cards
MC,,1,We need creativity in communication because,3,email makes communication very difficult.,most people don't know how to communicate.,not everyone communicates the same way.,people get tired of the usual communication methods.
MC,,1,Which of the following individuals is most likely to meet her/his employer's expectations for proper employee behavior:,1,"Penelope, who asked a successful veteran coworker to serve as her mentor","Charlene, who oversleeps and is late to work once or twice a month","Dave, who has a tendency to take credit for his team's work","Tim, who waits a week or more before replying to his manager's emails"
MC,,1,Which of the following statements is true regarding training for entrepreneurial ventures:,4,Most entrepreneurs must pass state-mandated exams to operate their businesses.,Most successful entrepreneurs have degrees from four-year colleges or universities.,"Once entrepreneurs are educated or trained in their business field, they don't need further",The type of training and education that entrepreneurs need depends on the nature of the startup
MC,,1,For what aspect of a job-search strategy would you be most likely to use the Internet?,2,Searching for a company's product review,Researching prospective employers,Determining pending lawsuits against a company,Using a search engine to find out what careers pay the most
MC,,1,Which of the following is an example of a businessperson obtaining professional development:,2,Zoe reviews online publications to obtain information for a report that she is writing.,Theo attends a seminar about product-standard changes that are affecting his industry.,Nick asks his manager if he should attend a company meeting that is being held next month.,Talia organizes a community-service event that her employer sponsors every year.
MC,,1,Which of the following statements is true regarding the development of the hospitality industry:,1,Transportation advancements increase the demand for hospitality services.,Political factors do not influence the need for hospitality services.,The hospitality industry has experienced little change in the past century.,Increased tourism activity has created a lower demand for hospitality services.
MC,,1,Which of the following are services that the travel industry provides:,3,"Airline, cruise ship, and recreation","Bus, lodging, and convention","Train, car rental, and airline","Cruise ship, lodging, and car rental"
MC,,1,"In the hospitality industry, price is the amount of money that a guest pays",3,to prevent possible cancellations.,to make future reservations.,for the use of a hotel's services.,for requesting additional towels.
MC,,1,At what point in the new-product development process does a product's life cycle begin?,2,Idea generation,Commercialization,Test marketing,Product development
MC,,1,A fast-food restaurant decides to add a new line of salads to its menu. The company is using a(n) ___________ product-mix strategy.,1,expansion,contraction,trading-up,trading-down
MC,,1,"Hotels offering guests a weekend package that includes accommodations, meals, and a sightseeing trip is an example of",4,target advertising.,price positioning.,individual selling.,product bundling.
MC,,1,Which of the following is an example of a service provided by the hospitality industry:,3,Airline tickets,Restaurant meals,Valet parking,Electronic room keys
MC,,1,"When the Marriott hotel chain launched the Fairfield by Marriott line of hotels, this was an example of",1,product extension.,product bundling.,product contraction.,product modification.
MC,,1,"A popular hotel gives all of its guests a goodie bag that includes pens and a coffee cup with its logo and address on them. Most likely, the hotel is using these promotional materials to",2,inform customers.,remind customers.,get customer feedback.,identify customers.
MC,,1,Motels often use printed certificates that offer discounts to increase business. What type of promotional technique is this?,2,Prizes,Coupons,Contests,Awards
MC,,1,A potential benefit to businesses that implement continuous quality improvement processes is,1,increased sales.,increased costs.,decreased outputs.,decreased profits.
MC,,1,Which of the following is a barrier to effective internal risk control:,2,Control processes include detailed audit trails.,Managers override control processes.,Employees understand the need for control.,The company monitors control efforts continuously.
MC,,1,Salespeople who want to talk to others in their industry to obtain additional information about new and existing products might attend,2,union events.,trade shows.,open houses.,sales meetings.
MC,,1,Which of the following is a technique that a salesperson can use to reaffirm the buyer-seller relationship:,4,Handle the customer's objections quickly,Develop a scripted sales presentation,Put the customer at ease by being objective,Follow up with the customer to ensure satisfaction
MC,,1,Kaylee is the event coordinator for the Houghton Hotel. She is placing an order for unique table centerpieces with a vendor on behalf of a client who is holding a wedding reception at the hotel. What type of order is Kaylee placing?,1,Special,Standing,Open,Blanket
MC,,1,Taking a customer's order over the phone and accepting payment with a credit card is an example of,4,reducing the possibility of counterfeiting.,guaranteeing product satisfaction.,implementing a mailing system.,processing a financial transaction.
MC,,1,"A pizza restaurant is offering $1 off any large pizza, 20% off the price of wings, and medium-sized soft drinks for $1.25 on Monday nights. If a group orders three large pizzas priced at $10.95 each, one $6.95 order of wings, and seven soft drinks, what amount will the restaurant charge?",4,$48.55,$42.21,$40.90,$44.16
MC,,1,What is the overall focus of managerial planning?,1,Strategy development,Capital fundraising,Staff recruitment,Task performance
MC,,1,What might result if an event promoter scheduled a major concert in a facility that consumers considered to be located in an unsafe area?,1,Reduced sales,Decreased parking,Limited access,Shortened hours
