MC,,1,"For legal purposes, what should a business do when it collects marketing information from its online customers?",1,Post its privacy policies on its website,Develop confidential selling strategies,Purchase surge-protection insurance,Store the information at an insecure site
MC,,1,"When conducting marketing research, what is the first step of the process?",2,Develop a hypothesis,Identify the reason for the research,Make recommendations based on findings,Collect the needed data
MC,,1,Researchers are studying a company's past sales invoices as part of their current marketing research project. The sales invoices are examples of,3,primary data.,relevant variables.,secondary data.,units of analysis.
MC,,1,"Marketers have developed a hypothesis, and they want to test it. Which of the following research designs is most appropriate in this situation:",3,Descriptive research,Exploratory research,Causal research,Statistical research
MC,,1,What type of marketing data can a business obtain by reviewing its inventory reports and customers' invoices?,3,Product quality,Customers' credit limits,Customers' product preferences,Actual market share
MC,,1,Which of the following is a tool used in the tracking method of data collection:,1,Customer loyalty cards,Experiments,Interviews,Questionnaires
MC,,1,"Neutral survey items are simple, nonthreatening questions that establish rapport and put the respondent at ease. Neutral questions should be placed",2,in the middle of the survey.,at the beginning of the survey.,at the end of the survey.,in a separate postsurvey questionnaire.
MC,,1,Gabby is beginning to analyze data from a marketing research survey when she realizes that a participant's entry is incomplete. What should she do before deciding to delete that entry?,2,Complete a regression imputation,Try to recover the missing information,Make sure the error was not random,Delete the incomplete questions
MC,,1,"Ralph is a marketing statistician who is examining data gathered from a recent survey. The survey asked men ages 18-35 how often they shave in a given week. Most men said they shave every day, or 7 times a week. The number 7 in this data set would be the",4,kurtosis.,mean.,median.,mode.
MC,,1,An individual returns a marketing research survey that contains unanswered questions. This is an example of a(n),1,nonresponse error.,interviewer oversight.,mathematical miscalculation.,rating mistake.
MC,,1,Why should marketing researchers use more than one method to acquire data?,1,Because multiple methods will give a more accurate picture of customer behavior,Because customers may not like certain methods of marketing research,Because certain methods of marketing research are known for being inaccurate,Because individual marketers may not like certain methods of marketing research
MC,,1,Consumers make buying decisions based on,3,laws.,technical support.,perception.,objective reality.
MC,,1,Alex is an 18-year-old high school student who enjoys soccer and music. Both of his parents are highly educated and have professional careers. Which of the following details about Alex is an example of psychographic information:,4,He is 18 years old.,His parents are highly educated.,He is a high school student.,He enjoys soccer and music.
MC,,1,SWOT analysis is an important part of the __________ process.,2,hiring,marketing planning,staff training,inventory buying
MC,,1,"A marketing plan forces the marketing team to put its goals in writing, making those goals",4,less risky.,less specific.,better than those of competitors.,easier to remember.
MC,,1,Which of the following is an advantage of quantitative sales forecasting:,4,It's perfect for new businesses.,It's cheap.,It provides a “human touch.”,It's reliable.
MC,,1,"Paul, an information technology (IT) manager, uses his ability to access customer information databases to steal credit card numbers. This is an example of which ethical issue related to information management?",3,Click fraud,Copyright infringement,Cybercrime,Data loss
MC,,1,What type of system synchronizes sales and marketing efforts?,1,Customer relationship management,Transaction processing,Supply chain management,Decision support
MC,,1,The purpose of data mining is to,4,keep employees engaged.,locate potential customers.,monitor the activity of competitors.,turn raw data into useful information.
MC,,1,Consumers sometimes choose to support or boycott a business based on the business's stance on controversial issues such as abortion or same-sex marriage. Businesses that these customers support or boycott are being impacted by,1,society and culture.,demographics.,the government.,competition.
MC,,1,All employees can help maintain a safe work environment by,4,cleaning up toxic waste when they see it.,performing their daily duties in a timely manner.,replenishing supplies when they are needed.,reporting noticeable hazards to management.
MC,,1,"Because Kendra must finish a task and submit her work to Joshua so he can complete his part of the project by next Thursday, these two team members' jobs are",1,interdependent.,complex.,autonomous.,bureaucratic.
MC,,1,Which of the following is a benefit to the business of automating the production process:,3,Less consumer demand,Increased capital investment,Increased efficiency,Reduced computerization
MC,,1,The Six Sigma model involves continuously implementing activities that,1,improve quality and reduce inefficiencies.,promote consistency and eliminate resources.,stimulate revenue and lessen decision-making.,influence regulation and decrease outputs.
MC,,1,Which of the following is a benefit of supply chain management:,2,More complex processes,Cost savings,Low inventory levels,Increased risk
MC,,1,"Before you can reach a goal, you must first __________ an appropriate one.",1,select,complete,fulfill,adjust
MC,,1,"Carly is inventive, imaginative, and innovative. In other words, she is able to develop something original, see something that's “not there,” and make changes or improvements to old ways of doing things. Carly could best be described as",4,a troublemaker.,independent.,a rule-follower.,creative.
MC,,1,"Which of the following business career fields would be best suited for someone who enjoys planning, organizing, and coordinating:",4,Banking services,Professional selling,Marketing communications,Operations management
MC,,1,An employee's role in helping a business meet its organizational goals is affected by the employee's,2,benefits package.,job responsibilities.,comfort with risk.,networking abilities.
MC,,1,"Tania's main job duties include organizing focus groups, product tests, and surveys. Tania likely works in",4,public relations.,customer service.,sales.,marketing research.
MC,,1,"If a pharmaceutical company sets an unnecessarily high price for a lifesaving drug, it is behaving in a(n) __________ manner.",1,socially irresponsible,economically justifiable,conscientious,charitable
MC,,1,Pricing-analytic software applications enable businesses to,3,identify favorable pricing strategies.,automate pricing processes among channel members.,simulate the impact of pricing changes.,generate price lists for different customers.
MC,,1,The strawberry crop was severely damaged by a late frost this year. The selling price of a quart of strawberries has been set 50 cents higher this year than last. Which of the following factors affected the price of strawberries:,3,Competition,Costs of production,Supply and demand,Product life cycle
MC,,1,Which of the following areas of product/service management is important in attracting customers and in protecting products:,4,Idea generation,Concept testing,Labeling,Packaging
MC,,1,Which of the following is a reason that many products go into decline:,1,The market is saturated.,Customer tastes stay the same.,No better products are available.,They are outlawed by the government.
MC,,1,"When marketers focus on a product's appearance as opposed to the product's function, they help create",3,industrial sales.,institutional advertisements.,planned obsolescence.,packaging issues.
MC,,1,"In the past several years, Jenny noticed that many younger people have moved from her town to larger cities and that a large segment of the town's citizens are reaching retirement age. Jenny realized that there is a growing need for a variety of home health care services for the town's senior citizens. What factor presented Jenny with this product opportunity?",1,Demographic changes,Personal attitudes,Geographic limitations,Economic resources
MC,,1,"Gwen is a very logical and analytical person who likes to develop new ideas using structured, organized techniques. Based on this information, Gwen is most likely to prefer __________ thinking ideation methods.",3,philosophical,lateral,programmed,artistic
MC,,1,A primary role of the facilitator in a group brainstorming session that is generating product ideas is to,4,improve relationships.,evaluate each idea.,lead the debate.,encourage participation.
MC,,1,"When a manufacturing company decides how many parts should be in each box, what the quality of those parts should be, and how quickly employees should make the parts and package them, it is setting product",2,grades.,standards.,sales.,costs.
MC,,1,What can businesses do to reduce risks associated with personal injuries and product damage due to improper product use?,4,Use recyclable packaging,Offer a service guarantee,Implement a return policy,Provide detailed written instructions
MC,,1,Which of the following is an example of a business that uses product class as a positioning strategy:,2,"Emphasizing a 100,000-mile car warranty",Associating an artificial sweetener with sugar,Focusing on the value of a line of cosmetics,Communicating a resort's luxury services
MC,,1,"Elyza usually buys the same brand of chocolate, but if her favorite brand isn't available, she'll try another brand. Elyza demonstrates brand",3,mark.,recognition.,preference.,insistence.
MC,,1,"A department store sells clothing from brands like Levi's, but it also sells its own store brands of clothing, also known as __________ brands.",3,value,corporate,private,business
MC,,1,Decisions about positioning a company's corporate brand are significantly influenced by its,4,trademark.,trade character.,buyers.,products.
MC,,1,"Marcy would like to learn more about VaccuFresh vacuum cleaners, so she goes to the company's website and begins a live chat with a service representative. From VaccuFresh's perspective, Marcy's online chat is a(n)",2,marketing strategy.,customer touchpoint.,customer analysis.,advertising success.
MC,,1,"The communication of information about goods, services, images, and/or ideas defines",1,promotion.,cultural trends.,message channels.,demand.
MC,,1,Which of the following is an example of publicity:,4,A radio announcer delivers a paid message about the grand opening of a business.,Free samples are given to customers entering a business.,A fashion show highlighting the latest in bridal fashions is held.,An author appears on a talk show to discuss their new book.
MC,,1,Which of the following examples is most likely to stimulate ethical controversy in terms of promotion:,2,A manufacturer works with its dealers to develop a national sweepstakes promotion.,A television station runs several beer commercials during prime-time viewing hours.,A retailer places advertisements in newspapers announcing early-bird specials during a sale.,A radio station broadcasts public service announcements that inform the public about health
MC,,1,"When a business sets up a Facebook account to communicate with its existing and potential customers, what technological tool is it using?",4,Affiliate advertising,Broadcast media,Just-in-time marketing,Social networking
MC,,1,Which of the following is an example of a deceptive promotional practice:,1,Advertising goods even though there isn't enough stock to meet expected demand,Representing goods and services accurately and truthfully in sales materials,Requiring all salespeople to adhere to company ethics policies while on the job,Publishing a job listing even though the position will be filled by a current employee
MC,,1,Many small food markets advertise primarily in suburban newspapers because of the,1,low cost.,competitive environment.,long life.,reproduction quality.
MC,,1,What is an example of an amplified word-of-mouth strategy?,1,A company asks customers to share product reviews on a website.,Fans share the release date for a new product on Facebook.,Customers post comments about a company on Twitter.,A customer shares their opinion of a new product with a friend.
MC,,1,"Martin is in the checkout line at the grocery store when he sees an eye-catching display of candy bars. He realizes that he's hungry, so he grabs one for the ride home. The candy bar display in the checkout aisle is an example of",2,a free-standing insert.,point-of-sale marketing.,a consumer sweepstakes.,a trade-in promotion.
MC,,1,A print ad photograph that shows tents erected in a forest is focusing on the,1,product in an appropriate setting.,benefits of using the product.,product actually being used.,details and features of the product.
MC,,1,An important activity performed by a business's public relations staff is,2,market segmentation.,crisis management.,territory development.,talent acquisition.
MC,,1,"A business that wants to obtain a lot of publicity about a new product should send a formal announcement to an external audience, such as the",1,media.,managers.,employees.,board of directors.
MC,,1,"RunRight and QuickStride both sell the same type of running shoes and apparel at similar prices. Jamie, however, prefers QuickStride because the employees always offer to help her find the correct size for her feet. She rarely shops at RunRight. QuickStride is using its __________ to beat its competition.",4,employee discipline,product quality,price matching,customer service
MC,,1,"Greg is giving a sales presentation when one of his customers brings up a controversial topic. Greg doesn't agree with the customer's view. Since he's committed to projecting a service attitude, Greg should",2,argue with the customer.,change the subject or remain silent.,frown or shake his head.,laugh at the customer.
MC,,1,The largest store you sell to wants to exchange the merchandise it purchased four months ago because it hasn't sold any of the items from that shipment. Your company's selling policy states that refunds or exchanges must be made within 90 days. How should you handle this situation?,1,Talk to your supervisor regarding the situation.,Tell the client that you did not set the policy.,Enforce the current policy.,Spend time trying to sell the client something else.
MC,,1,Which of the following would an ethical salesperson do:,2,Make decisions based on what works best right now,Stick with the facts during a sales presentation,Manipulate potential customers into doing what the salesperson wants,Fudge expense reports when no one's looking
MC,,1,"A label reads ""No oiling needed."" This product information refers to",1,care and maintenance.,finishes.,use.,materials and content.
MC,,1,"The salesperson says, ""Mrs. Jones, the Model 2XY upright vacuum cleaner has attachments that allow you to remove dust from furniture, draperies, and ceiling fans. It also has a steamer that deep cleans carpets."" This is an example of a salesperson describing the product's",4,construction.,unique style.,durability.,multiple uses.
MC,,1,Which of the following components of the selling process is most likely to help reduce the amount of selling time required:,2,Prescribing possible solutions,Discovering customer needs,Establishing relationships with customers,Creating a good impression of the business
MC,,1,Many customers second-guess their purchasing decisions during which stage of purchasing?,1,Post-purchase,Pre-purchase,During-purchase,Before the need for a product is identified
