MC,,1,Communicating with others is a good way to demonstrate fairness because it,2,prevents bias from affecting decision-making.,allows everyone to have a fair chance to be heard.,promotes the equality approach to fairness.,allows you to ignore critical feedback.
MC,,1,What is the first step you should take when resolving an ethical dilemma?,2,Figure out who's affected.,Identify the dilemma.,Consider all your potential actions.,Reflect on the outcome.
MC,,1,Which of the following comments by a supervisor is an example of destructive criticism:,2,"""Try both methods and decide which works better.""","""You must be stupid if you don't know how to do that by now.""","""I would prefer that you do the job this way.""","""If you try to work when you have such a cold, you may give it to customers."""
MC,,1,One of the reasons that people sometimes fail to exhibit assertive behavior is because they,3,have a high level of self-esteem.,have personal goals they want to meet.,want to avoid any conflict.,want others to respect their rights.
MC,,1,"For several months, June has felt very tired at work. She has a hard time focusing on her job, is often irritated at her coworkers, and has turned in several late assignments. At home, June feels considerably better. June is experiencing",4,organizational change.,employee stress.,employee turnover.,employee burnout.
MC,,1,Important considerations when identifying your personal vision are your,1,values and aspirations.,skills and natural resources.,specific goals and income.,logic and emotions.
MC,,1,Maggie owns an auto repair business. She'd like to be the best auto repair shop in the city. Is this a goal or a vision?,3,"A goal. It's long term, overarching, and inspirational.","A vision. It's specific, measurable, and time bound.","A vision. It's long term, overarching, and inspirational.","A goal. It's specific, measurable, and time bound."
MC,,1,Being a good listener is an example of what type of behavior that builds positive working relationships?,1,Being cooperative,Carrying your own weight,Maintaining distance from others,Having a good attitude
MC,,1,Which of the following is an example of entrepreneurship:,3,Raul invests his money in the stock market.,Wesley starts working for his mother's accounting firm.,Elissa starts a company when she develops a new app.,Penelope asks her boss for a pay raise.
MC,,1,"Iris buys an expensive new car using installment credit. Although the __________ for the car is made out in her name, the company that sold the car has a __________ on it until Iris makes all the installment payments.",1,title; lien,title; principal,principal; lien,interest; principal
MC,,1,Chandra wants to develop a personal budget. What is the first step she should take?,1,Establishing her goals,Estimating her income,Determining regular expenditures,Allocating income
MC,,1,Individuals have the right to provide additional information about their income status and payment history when,3,estimating their tax liability.,opening a checking account.,validating their credit history.,hiring a financial planner.
MC,,1,What type of insurance do you need to purchase if you want to ensure that your beneficiaries receive an inheritance?,4,Long-term care insurance,Term life insurance,Disability insurance,Universal life insurance
MC,,1,"To be useful to businesses, financial information should be",3,vague and transferable.,reliable and creative.,timely and understandable.,sensitive and logical.
MC,,1,"A business's balance sheet lists $2,500 in cash, $6,125 in accounts receivable, $3,775 in inventory, $10,350 in machinery and equipment, and $4,280 in accounts payable. Calculate the business's total assets.",1,"$22,750","$18,470","$15,225","$27,030"
MC,,1,A business comparing the monthly bank statement with the entries in its checkbook is an example of a(n),4,break-even analysis.,accounts-payable system.,money-handling technique.,cash-control procedure.
MC,,1,How does the finance function relate to company spending?,2,It produces reports about spending.,It plans and controls spending.,It spends on investment only.,It does not relate to spending.
MC,,1,Why do many companies set a floor limit specifying a maximum amount a customer is allowed to charge to a credit card?,2,To increase the amount of sales,To protect the company against fraud,To encourage the use of credit cards,To prevent fraud from occurring
MC,,1,Which of the following is an example of ethical behavior in human resources management:,1,Judging an employee on the basis of work performance,Promoting an employee on the basis of friendship,Hiring an applicant on the basis of gender,Interviewing an applicant on the basis of appearance
MC,,1,A company manager recognizes that an employee only delegates tasks to people of a certain race. Which of the following is likely to be the most effective manner for the manager to deal with this situation:,2,Ignore the behavior until the employee learns better,Privately address the behavior directly with the employee,Fire the employee for demonstrating a biased preference,Personally demonstrate unbiased behavior toward employees
MC,,1,"You look up to your older brother and his group of friends. Sometimes, what they buy influences what you buy. This is an example of a",2,membership group.,reference group.,psychological influence.,situational influence.
MC,,1,"Before producing and selling a product, which of the following should marketers do first:",1,Identify the market for the product,Select a channel of distribution,Set up a promotional plan,Determine the product's price
MC,,1,"Simon is creating a report for his boss and comes across a passage he wants to use in the report: “Time stands still for nobody, and yet we all think it revolves around us.” He changes the passage to “We all think time revolves around us, but it doesn't stand still for anybody” and references the source in the document. Simon is",2,quoting.,paraphrasing.,summarizing.,plagiarizing.
MC,,1,"Cocoa Bean Coffee Café posts the following statement on its website: “Cocoa Bean Coffee Café does not share its customers' names, email addresses, and telephone numbers with others without obtaining customers' consent.” This is an example of a business exhibiting __________ behavior in relation to __________.",2,cautious; product promotion,ethical; information management,questionable; marketing research,judicious; production procedures
MC,,1,Which of the following is an example of a business using technology to improve the efficiency of its salespeople:,2,Accepting debit transactions,"Providing laptops, tablets, and smartphones",Providing a week of in-person training,Installing security cameras
MC,,1,What is the primary function of the Random Access Memory (RAM) component of a computer?,2,Reads the computer code that provide visual effects,Serves as a temporary holding area for files and programs,Stores data and programs permanently,Enables the user to apply point-and-click commands
MC,,1,Why do many businesses store information in a computerized database?,3,To transmit documents,To communicate with vendors,To maintain client lists,To monitor economic trends
MC,,1,"To increase efficiency among channel members, which type of software allows for the secure transfer of information via the Internet:",2,Intranet system,Virtual private network,Internet service provider,Client network
MC,,1,"When marketing researchers review the level of affiliation between two variables, they are evaluating the ___________ of data components.",4,affirmation,predictability,sensitivity,correlation
MC,,1,"To perform a proper data analysis, the researcher should be",3,judgmental.,untrained.,unbiased.,inconsistent.
MC,,1,Which of the following is an example of a current trend in business:,2,Expanding economic growth,Protecting consumer privacy,Developing market research,Promoting private enterprise
MC,,1,Which of the following data collection methods would best measure actual repeat business:,1,Collecting data on product purchases from loyalty programs,Tracking cookies from customers' web browsing activity,Collecting personal information from online registrations,Surveying customers about their recent store experiences
MC,,1,"If a company wants to promote specific products to previous customers, what would be the best way for it to obtain the necessary data for a mailing list?",4,By reviewing its marketing research plans,By purchasing information from competitors,By purchasing data from outside researchers,By searching its own customer database
MC,,1,"If a hotel is trying to predict future revenue generated for hotel bookings, which of the following sources of secondary data would be most useful:",1,Previous fulfilled hotel reservations,Frequent guests' personal income data,Guest surveys about future travel plans,Guest surveys on service quality
MC,,1,"Before creating a media presentation, you should first plan the text and illustrations for the presentation by",2,developing a schedule.,creating a storyboard.,creating the needed slides.,planning slide transitions.
MC,,1,"As a result of increasing competition, many segments of the hospitality industry are emphasizing promotional efforts to focus on",4,technology.,place.,service.,price.
MC,,1,Darryl works in purchasing and is currently accepting bids for an upcoming project. What is an ethical issue he may encounter during this process?,4,Noncompliance with safety regulations,Violation of company Internet policies,Employee theft,Bribery
MC,,1,It is appropriate for an employee to report his/her employer's noncompliance with health and safety regulations when,3,a coworker blocks the fire escape route with boxes of old files.,the housekeeping staff disposes of the company's hazardous materials.,the employer does not take steps to correct the issue.,a vendor does not have a ventilation system that meets code.
MC,,1,What might businesses lose if their employees are injured on the job and are unable to work?,3,Assets,Benefits,Sales,Goods
MC,,1,"Luke is a purchasing department employee who must complete his inventory report by 4:00 p.m. on Tuesday. He must also collect bids and place orders for staple items by Wednesday at noon. Because Luke knows that it will take a while to obtain the bids, he decides to start contacting vendors before he begins working on his inventory report. Luke is __________ his workload.",4,simplifying,delegating,communicating,prioritizing
MC,,1,Which of the following is a true statement about a project plan:,3,It emphasizes flexibility over strategy.,It is not necessary for every project.,It is a roadmap.,"It is ""set in stone""—unchanging."
MC,,1,Project managers usually evaluate project results by,2,setting long-term goals for the project.,comparing project standards with actual performance.,conducting external data searches.,developing complex diagrams.
MC,,1,"Because a normally stocked item is backordered and a customer needs to get the item as soon as possible, Barston Distributors asks its vendor to ship the item directly to the customer when it is available. What type of purchase order does this exemplify?",4,Advance placement,Open,Standing,Drop shipment
MC,,1,"During certain times of the year, Sparkle Janitorial Supply Company keeps extra mop buckets and cleaning carts on hand to avoid customer backorders. What type of inventory is the company maintaining?",1,Buffer,Manufacturing,Aggregate,Just-in-time
MC,,1,"How can a business sell more goods to increase profit quickly, but do so without increasing expenses?",1,Set lower prices,Purchase extra stock,Hire additional staff,Plan special events
MC,,1,The primary reason for a business to carefully track all of its vendors' invoices is to,1,monitor and control expenses.,confirm the accounts receivable.,evaluate the vendors' performance.,check for tax discrepancies.
MC,,1,"Akua is in charge of supervising the entire process of getting products into the marketplace, otherwise known as the flow of goods. Akua's job title is most likely",1,Supply Chain Manager.,Line Supervisor.,Chief Financial Officer.,Inventory Manager.
MC,,1,"To help maintain a secure work environment, a large amusement park is likely to require all of its employees to",1,present their photo identification cards when they report for work.,wear their uniforms when they pick up their paychecks.,participate in diversity training programs on an annual basis.,provide the guests with electronic key cards to access park attractions.
MC,,1,Emergency procedures that involve escape and evacuation because of fire or natural disasters usually include plans for identifying,2,relatives of passengers.,travelers with disabilities.,hazardous materials.,suspicious activities.
MC,,1,What activity are Nikki and Josh performing when they read over a scenario and then act out the parts in a training class?,3,Meditation,Brainstorming,Role-playing,Experimenting
MC,,1,Employees have the right to,2,not be fired.,form unions.,view all human resources files.,unrestricted Internet access.
MC,,1,Some job application forms ask why the applicant left a previous job. Which of the following would be an acceptable answer to this question:,2,"""I was expected to do too much work.""","""I was seeking a job with more responsibility.""","""I couldn't get along with my supervisor.""","""I wanted to get out of a difficult situation."""
MC,,1,Participating in school-operated programs such as the school store or library is one way that students might obtain,3,college information.,additional education.,work experience.,job approval.
MC,,1,A local chamber of commerce plans a street festival to appeal to community members and business owners. This is an example of which of the following membership benefits of a business alliance organization:,4,Participation in trade shows,Group services,Establishment of standards,Sales promotion events
MC,,1,A primary reason hospitality employees and businesses join professional or trade organizations is to,1,obtain further education and certification.,develop promotional efforts and materials.,qualify for additional government funding.,increase employee productivity.
MC,,1,What is the typical effect of an economic slowdown on the hospitality industry?,3,A decrease in the number of guests and a decrease in the number of rooms available,An increase in the number of guests and a decrease in the number of rooms available,A decrease in the number of guests and an increase in the number of rooms available,An increase in the number of guests and an increase in the number of rooms available
MC,,1,A new airline offers much lower fares than its competitors to attract potential travelers. This is an example of,1,penetration pricing.,psychological pricing.,price lining.,price skimming.
MC,,1,Which of the following areas of product/service management is important in attracting customers and in protecting products:,1,Packaging,Concept testing,Labeling,Idea generation
MC,,1,The manufacturer of a defective clock refused to honor the clock's guarantee and give the customer a refund. The customer's right to demand satisfaction from the clock manufacturer is known as,1,legal recourse.,a guarantee.,a warranty.,liability lawsuit.
MC,,1,"A company that reevaluates a brand's characteristics, quality, and benefits in order to change the image of the brand is __________ the brand.",3,licensing,extending,repositioning,positioning
MC,,1,Which of the following examples illustrates the concept of product in the hospitality industry:,1,A bed and breakfast advertising private baths and a fireplace in each room,A conference center making reservations at other properties,A resort promoting that it treats guests like family,A cruise ship providing a list of rental car agencies located at ports-of-call
MC,,1,Some properties make it easier for guests to get to and from their destinations by providing _________ services.,2,valet,shuttle,concierge,bell staff
MC,,1,One of the reasons that direct mail is frequently used as a promotional method by hotels/motels is that,4,direct mail is inexpensive.,direct mail is impersonal.,hotels/motels focus on having guests return.,hotels/motels usually keep guest history records.
MC,,1,Quality management must begin at which level of a company?,1,Organizational,Process,Job/Performance,Departmental
MC,,1,Risk managers often use computerized catastrophe modeling to estimate the losses that their company could suffer as a result of,1,"hurricanes, earthquakes, and terrorist attacks.","hurricanes, embezzlement, and terrorist attacks.","robberies, embezzlement, and terrorist attacks.","robberies, embezzlement, and sexual harassment claims."
MC,,1,"When processing a room reservation by telephone, the hotel reservationist should provide the guest with a(n)",3,policy reference number at the end of the call.,daily transaction code at the beginning of the call.,confirmation number at the end of the call.,arrival identification code at the beginning of the call.
MC,,1,"A customer hands a cashier a coupon for 20% off the price of a CD player. If the retail price of the CD player is $180, what is the price of the item after processing the coupon?",1,$144,$140,$156,$168
MC,,1,Which of the following is the process that involves bringing together the resources that are needed in the production of goods or services:,2,Economizing,Management,Research,Marketing
