MC,,1,Ways that a business's website can provide customer-service support are by offering,3,"chat rooms, account numbers, and financial information.","free delivery, email options, and credit authorizations.","product/service updates, FAQs page, and an online help desk.","online billing, sales reports, and toll-free telephone number."
MC,,1,"When a business offers services such as an information desk, child-friendly restrooms, and a lost-and- found department, it is providing customers with __________ services.",2,shopping,convenience,community,impulse
MC,,1,Which of the following is one of the main functions of promotion in the advertising industry:,2,Marketing,Persuading,Branding,Retailing
MC,,1,Which of the following media could increase a business's sales by reaching people who are driving home from work:,4,Email,Publicity,Advertising,Radio
MC,,1,"Mark doesn't have much money to promote his new restaurant, so he focuses on inviting a few customers in for a special dinner in hopes that they will post favorable reviews online and tell their family and friends about their great meals. Mark is using __________ marketing.",3,broadcast,direct mail,grassroots,cause
MC,,1,Businesses often use direct advertising strategies because,2,the promotional message reaches a larger group of people.,they can select and reach qualified prospects.,direct advertising is less expensive than other forms of promotion.,it reduces the need to include other elements in the promotional mix.
MC,,1,"The Skintastic Cosmetic Company implemented a challenging sales promotion in which its independent sales consultants could earn bonuses, prizes, and vacations. This is an example of a company using __________ as a sales incentive.",2,sweepstakes,push money,cooperative advertising,loyalty programs
MC,,1,The use of communications channels in public relations activities is an important part of,3,advertising an image.,marketing products.,providing information.,targeting customers.
MC,,1,Francine likes the auto shop where she takes her car for an oil change because it has a comfortable waiting room with good magazines. This illustrates which important characteristic of quality service providers?,3,Responsiveness,Reliability,Tangibles,Assurance
MC,,1,Which of the following is a true statement regarding the relationship between risk and business objectives:,1,Risks help businesses determine objectives.,Objectives should never be modified because of risk.,Effective business objectives are not risky.,"The more objectives a business has, the less risk it faces."
MC,,1,Tyrese and his team are creating a list of their company's critical enterprise-wide risks. They are compiling,4,a risk control.,a risk assessment.,enterprise risk management.,a risk inventory.
MC,,1,"Which of the following situations is most likely to result in long-term, increased sales for a business:",2,Raising the price of its current products,Constantly providing new choices for consumers,Lowering the price of its current products,Eliminating a slow-selling product line
MC,,1,Which of the following is an example of a company objective that might be developed by top management:,2,To improve the collection process,To maintain or increase market share,To maintain the billing cycle,To hold weekly sales meetings
MC,,1,A business should consider the impact that changes in the environment will have on the business's marketing mix because,2,most businesses want to be reactive.,the business can change its marketing mix.,the marketing mix is affected by technology.,government regulations can increase costs.
MC,,1,Which component of the business plan requires considerable time and external research?,1,Market analysis,Executive summary,Strategy and implementation,Appendices
MC,,1,"What company has the highest sales-to-receivables ratio based on the following information: Company A has sales of $250,000 and accounts receivable of $20,000; Company B has sales of $275,000 and accounts receivable of $25,000; Company C has sales of $300,000 and accounts receivable of $30,000; and Company D has sales of $290,000 and accounts receivable of $32,000.",1,Company A,Company B,Company C,Company D
MC,,1,Why is it important to track the performance of a business plan?,2,To establish an operating strategy,To find out if products are selling,To determine its proposed mission,To provide investment information
MC,,1,"For successful innovation to occur, employees must be willing to __________ while developing ideas.",1,learn,teach,avoid results,work alone
MC,,1,"If a company wants to ensure that changes are implemented in the best possible way and that those changes will lead to long-term benefits, it should use the __________ approach.",3,change avoidance,problem solving,change management,solution finding
